0 0 0 0 0 0 0 0
6.1e-09 3.63975947862975e-06 -3.65811184241212e-06 -1.02604901169024e-14 2.21475994911548e-13 2.21476001727455e-13 2.68456635656653e-16 0.112512719157873
1.22e-08 7.26135634592734e-06 -7.334768857736e-06 -2.05209803200897e-14 4.42951984188292e-13 4.42952008816237e-13 5.36913281989263e-16 0.112512718899514
1.83e-08 1.08649773629869e-05 -1.10301669786904e-05 -3.07814706095617e-14 6.64427967825417e-13 6.64428021680258e-13 8.0536993899783e-16 0.112512718571063
2.44e-08 1.44508063629673e-05 -1.47445053305097e-05 -4.10419609853186e-14 8.85903945819959e-13 8.85904040186773e-13 1.07382660668236e-15 0.112512718241949
3.05e-08 1.80190243128704e-05 -1.8477986301756e-05 -5.13024514473603e-14 1.10737991818382e-12 1.10738006431969e-12 1.34228328504284e-15 0.112512717914204
3.66e-08 2.15698093736726e-05 -2.22308156171385e-05 -6.15629419956868e-14 1.32885588490507e-12 1.32885609408012e-12 1.61073997407928e-15 0.112512717587051
4.27e-08 2.51033369588811e-05 -2.60032024123881e-05 -7.18234326302981e-14 1.55033184598958e-12 1.55033212947743e-12 1.87919667379168e-15 0.112512717259554
4.88e-08 2.86197797915391e-05 -2.97953593112792e-05 -8.20839233511942e-14 1.77180780143785e-12 1.77180817053652e-12 2.14765338418004e-15 0.112512716930263
5.49e-08 3.21193079597605e-05 -3.3607502504851e-05 -9.23444141583752e-14 1.99328375125467e-12 1.99328421725547e-12 2.41611010524436e-15 0.112512716599883
6.1e-08 3.56020889708146e-05 -3.74398518329287e-05 -1.02604905051841e-13 2.21475969542023e-12 2.21476026957367e-12 2.68456683698464e-15 0.112512716271821
6.71e-08 3.90682878038255e-05 -4.12926308680017e-05 -1.12865396031592e-13 2.43623563396781e-12 2.43623632755473e-12 2.95302357940089e-15 0.112512715942506
7.32e-08 4.25180669611046e-05 -4.51660670015655e-05 -1.23125887097627e-13 2.65771156685837e-12 2.65771239115377e-12 3.22148033249309e-15 0.112512715614152
7.93e-08 4.59515865181883e-05 -4.90603915329923e-05 -1.33386378249947e-13 2.87918749412139e-12 2.8791884603679e-12 3.48993709626126e-15 0.11251271528665
8.57e-08 4.95366612196229e-05 -5.31689519711334e-05 -1.44151483813989e-13 3.11155567404603e-12 3.1115568033878e-12 3.7715966631666e-15 0.112512714868886
9.24e-08 5.32709910432644e-05 -5.74953152833325e-05 -1.55421203803108e-13 3.35481610574537e-12 3.35481741723143e-12 4.06645903486172e-15 0.112512714506248
9.93e-08 5.70969088952297e-05 -6.19781180081564e-05 -1.67027333452942e-13 3.60533803576165e-12 3.60533954897145e-12 4.37012328186036e-15 0.112512714135327
